react_id,kappmax_davidi_per_pp_per_s_repl,kappmax_davidi_per_pp_per_s_NULL_med,kappmax_KO_ALE_davidi_per_pp_per_s_repl,kappmax_KO_ALE_davidi_per_pp_per_s_NULL_med,kappmax_KO_ALE_per_pp_per_s_repl,kappmax_KO_ALE_per_pp_per_s_NULL_med,kcat_iv_ML_per_AS_per_s_repl,kcat_iv_ML_per_AS_per_s_NULL_med
ORNtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
ORNtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
OROTt2_2pp,6.6444308102921505,6.2,12.4715894825717,4.2,5.82011072832753,3.2680205804032005,14.784634558831598,16.616666665
OROTtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
OROTtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
ORPT_f,3.01778481746929,6.2,4.34390852749122,4.2,5.58594459777186,3.2680205804032005,9.012140088157539,16.616666665
ORPT_b,3.53277748742487,6.2,80.85753781414009,80.85753781414009,80.85753781414009,80.85753781414009,68.2181202489137,16.616666665
OXAMTC,5.03326011126139,6.2,14.1325789520922,4.2,3.4875406004716303,3.2680205804032005,10.0624951726325,16.616666665
OXCDC,6.19313051724901,6.2,25.1652984052316,4.2,3.2673037726103904,3.2680205804032005,60.7,60.7
OXCOAHDH,7.4610477658048,6.2,6.58274734195207,4.2,2.6132494209510897,3.2680205804032005,6.81026142365471,16.616666665
OXDHCOAT,6.0186293488630795,6.2,6.0633074285527595,4.2,2.6652187715597795,3.2680205804032005,7.63042260908881,16.616666665
P5CD,32.585559095571,6.2,48.906778836023506,4.2,2.65551093580733,3.2680205804032005,15.9245570696628,16.616666665
P5CR,32.0,32.0,32.0,32.0,23.6602708992869,23.6602708992869,16.803871475791,16.616666665
PA120abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PA140abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PA141abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PA160abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PA161abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PA180abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PA181abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PACALDt2rpp_f,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
PACALDt2rpp_b,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
PACALDtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
PACALDtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
PACCOAE,5.98667610272666,6.2,4.79906331523554,4.2,2.3148453217554903,3.2680205804032005,6.40156687772241,16.616666665
PACCOAL,4.8006324505508395,6.2,8.27561050810826,4.2,2.59971283617248,3.2680205804032005,7.218155454232639,16.616666665
PACOAT,4.51963628588686,6.2,9.43196005260989,4.2,5.182569288404389,3.2680205804032005,24.1979268954774,16.616666665
PAI2I,2.7932549571270195,6.2,3.53916021095346,4.2,1.94196182044502,3.2680205804032005,13.4473601792957,16.616666665
PAI2T,2.83562726742162,6.2,3.43804149583395,4.2,1.5756686507864401,3.2680205804032005,5.908124825367019,16.616666665
PANTS,0.02,0.02,0.028018758934332002,0.028018758934332002,0.028018758934332002,0.028018758934332002,1.4,1.4
PAPA120,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA120pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA140,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA140pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA141,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA141pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA160,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA160pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA161,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA161pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA180,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA180pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA181,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPA181pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032005,17.4380886983041,16.616666665
PAPPT3,70.0,70.0,70.0,70.0,15.5923328735092,15.5923328735092,13.4954402162221,16.616666665
PAPSR,27.480416668548003,6.2,100.55880902763501,4.2,10.1249025294284,3.2680205804032005,22.8081770155861,16.616666665
PAPSR2,3.34698467900279,6.2,2.4008400505158196,4.2,3.1632258647472202,3.2680205804032005,16.5092478464578,16.616666665
PCNO_f,4.85458613444836,6.2,12.3580625736735,4.2,2.79406408654631,3.2680205804032005,12.9054793009603,16.616666665
PCNO_b,4.66274648390333,6.2,12.206252243194498,4.2,2.71930177574448,3.2680205804032005,13.455927383338,16.616666665
PDE1,9.394933869374269,6.2,6.90950541323177,4.2,3.39043850501436,3.2680205804032005,18.2900570693631,16.616666665
PDE4,18.232317356409602,6.2,8.78250755353721,4.2,3.50376087038996,3.2680205804032005,25.2817595498473,16.616666665
PDH,451.39599807535797,6.2,147.301927177988,4.2,71.8999038314613,3.2680205804032005,107.420915675334,16.616666665
PDX5PO2,2.78513172103864,6.2,3.3275057442113196,4.2,1.51025881474946,3.2680205804032005,7.0417164505395595,16.616666665
PDX5POi,0.03,0.03,0.03,0.03,4.17667574919524,3.2680205804032005,0.13,0.13
PDX5PS,0.859905632439269,6.2,1.48129909978704,4.2,0.0915140418462422,3.2680205804032005,1.63816562838902,16.616666665
PDXPP,5.29731146105185,6.2,7.432379179306871,4.2,4.05582372409135,3.2680205804032005,38.586031996566795,16.616666665
PE120abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PE140abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PE141abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PE160abcpp,37.0,37.0,37.0,37.0,3.15550862721224,3.15550862721224,10.279960115692699,16.616666665
PE161abcpp,17.0,17.0,17.0,17.0,2.4543064949935203,2.4543064949935203,9.793322447865949,16.616666665
PE180abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PE181abcpp,6.49306113364874,6.2,1.26496224785248,1.26496224785248,1.26496224785248,1.26496224785248,9.01357976695058,16.616666665
PEAMNOpp,6.403926080963041,6.2,20.5167543333707,4.2,2.73661203770238,3.2680205804032005,7.391339649919421,16.616666665
PEAMNtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
PEAMNtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
PERD_f,0.02,0.02,0.02,0.02,0.0163161764696876,0.0163161764696876,3.0734672155595897,16.616666665
PERD_b,0.22335933870901398,6.2,0.42509131330408,4.2,0.0788930792918071,3.2680205804032005,2.3638265973575296,16.616666665
PETNT161pp,9.21183661379549,6.2,7.104998310480791,4.2,2.7587372659848,3.2680205804032005,11.3267480019521,16.616666665
PETNT181pp,9.21183661379549,6.2,7.104998310480791,4.2,2.7587372659848,3.2680205804032005,11.3267480019521,16.616666665
PFK,278.0,278.0,278.0,278.0,82.5718700845639,3.2680205804032005,53.0,53.0
PFK_2,5.9444794974969195,6.2,15.0049993633707,4.2,6.2444738441857695,3.2680205804032005,62.0,62.0
PFK_3,58.0,58.0,108.16924450474801,108.16924450474801,108.16924450474801,108.16924450474801,62.0,62.0
PFL,15.7667873970225,6.2,26.824997024954,4.2,12.6110345608035,3.2680205804032005,12.8,12.8
PG120abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PG140abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PG141abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PG160abcpp,6.3816937197885295,6.2,1.0697648757234999,1.0697648757234999,1.0697648757234999,1.0697648757234999,8.9850976208249,16.616666665
PG161abcpp,5.21663059820984,6.2,0.8320945049752121,0.8320945049752121,0.8320945049752121,0.8320945049752121,8.925873151658982,16.616666665
PG180abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PG181abcpp,3.87963778367629,6.2,0.428799082547772,0.428799082547772,0.428799082547772,0.428799082547772,8.49425837207605,16.616666665
PGAMT_f,5.96911641554393,6.2,7.49076096620309,4.2,3.09565923347283,3.2680205804032005,7.9,7.9
PGAMT_b,4.0,4.0,4.0,4.0,2.2491927221894503,2.2491927221894503,7.9,7.9
PGCD,20.0,20.0,37.464286427222,37.464286427222,37.464286427222,37.464286427222,13.5,13.5
PGI_f,71.0,71.0,129.94468556604,129.94468556604,129.94468556604,129.94468556604,665.393058819297,16.616666665
PGI_b,56.836068465176496,6.2,105.549374987197,4.2,85.46243183866409,3.2680205804032005,195.72545304315102,16.616666665
PGK_f,11.437075598187098,6.2,16.0100104283114,4.2,19.840017617273396,3.2680205804032005,1480.0,1480.0
PGK_b,42.0,42.0,114.57104924289699,114.57104924289699,114.57104924289699,114.57104924289699,52.026869772176596,16.616666665
PGL,184.0,184.0,588.7476298751429,588.7476298751429,588.7476298751429,588.7476298751429,218.288980626875,16.616666665
PGLYCP,8.84086447110989,6.2,12.8240192629504,4.2,4.45289498086388,3.2680205804032005,94.0,94.0
PGM_f,39.2058553783362,6.2,189.368885346935,4.2,65.5660929763939,3.2680205804032005,220.0,220.0
PGM_b,81.29096539195879,6.2,276.485032638806,4.2,127.719945620252,3.2680205804032005,330.0,330.0
PGMT_f,44.349997291347,6.2,129.54232143434402,4.2,34.9113753300485,3.2680205804032005,0.006,0.006
PGMT_b,19.3300427776137,6.2,71.9441726515919,4.2,22.121880174162897,3.2680205804032005,5.671467836735129,16.616666665
PGP120abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PGP140abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PGP141abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PGP160abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PGP161abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PGP180abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PGP181abcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
PGPP120,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGPP120pp,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGPP140,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGPP140pp,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGPP141,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGPP141pp,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGPP160,0.5620830284785571,6.2,26.798450811193,4.2,2.60975676078861,3.2680205804032005,35.1667739172152,16.616666665
PGPP160pp,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGPP161,0.17191888882526501,6.2,25.527196271437003,4.2,2.6034257016148703,3.2680205804032005,39.504611653855704,16.616666665
PGPP161pp,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGPP180,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGPP180pp,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGPP181,0.0988684846242565,6.2,3.90009990403904,4.2,1.2669941321075,3.2680205804032005,52.414420309426795,16.616666665
PGPP181pp,3.8756630893988997,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032005,25.7909595686403,16.616666665
PGSA120,5.95928730332624,6.2,11.323300825672801,4.2,5.363518872074151,3.2680205804032005,45.6011934476892,16.616666665
PGSA140,5.95928730332624,6.2,11.323300825672801,4.2,5.363518872074151,3.2680205804032005,45.6011934476892,16.616666665
PGSA141,5.95928730332624,6.2,11.323300825672801,4.2,5.363518872074151,3.2680205804032005,45.6011934476892,16.616666665
PGSA160,3.61084930876262,6.2,12.6592136826489,12.6592136826489,12.6592136826489,12.6592136826489,38.9119207463429,16.616666665
PGSA161,2.9511864298561203,6.2,9.84665229189934,9.84665229189934,9.84665229189934,9.84665229189934,34.8623881006935,16.616666665
PGSA180,5.95928730332624,6.2,11.323300825672801,4.2,5.363518872074151,3.2680205804032005,45.6011934476892,16.616666665
PGSA181,2.85861175717219,6.2,5.07458857570637,5.07458857570637,5.07458857570637,5.07458857570637,22.214459076563,16.616666665
PHDA,5.6713483378038,6.2,9.322206838045721,4.2,4.50168138581389,3.2680205804032005,15.0194937664026,16.616666665
PHEMEabcpp,15.7607641523068,6.2,9.14125461875533,4.2,5.2839497222034195,3.2680205804032005,6.625449922561669,16.616666665
PHEMEtiex,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
PHEt2rpp_f,5.4911886035112305,6.2,12.6617532372032,4.2,5.19232100259415,3.2680205804032005,14.2062867120285,16.616666665
PHEt2rpp_b,5.4911886035112305,6.2,12.6617532372032,4.2,5.19232100259415,3.2680205804032005,14.2062867120285,16.616666665
PHETA1_f,16.662052075625,6.2,9.05553677971361,4.2,4.26968832562401,3.2680205804032005,180.0,180.0
PHETA1_b,12.1448517831771,6.2,20.313979183370897,4.2,11.5965589399559,3.2680205804032005,15.5413183411403,16.616666665
PHEtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
PHEtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
PHEtipp,6.98769061742527,6.2,44.551469209876394,4.2,8.19293533179191,3.2680205804032005,18.845844764449602,16.616666665
PHETRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032005,9.6826772864178,16.616666665
PHYTSpp,9.17877340732944,6.2,11.717101910583901,4.2,12.8032005290623,3.2680205804032005,6931.0,6931.0
PIt2rpp,10.23628424595,6.2,18.3907471478151,4.2,14.899052119531401,3.2680205804032005,335.995956400804,16.616666665
PItex_f,26.3068714568387,6.2,273.765699103983,4.2,3.3143404413659305,3.2680205804032005,80.4465305302345,16.616666665
PItex_b,26.030170469862398,6.2,15.618342455078599,4.2,2.66200644109098,3.2680205804032005,9.7932910286626,16.616666665
PItpp,7.41068213077712,6.2,15.3984319945875,4.2,6.059052603543281,3.2680205804032005,36.4160557398093,16.616666665
PIuabcpp,19.0206417136745,6.2,8.55362008011742,4.2,5.03977315974535,3.2680205804032005,6.5899969059545995,16.616666665
PLIPA1A120pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA1A140pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA1A141pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA1A160pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA1A161pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1A180pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA1A181pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1E120pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1E140pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1E141pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1E160pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA1E161pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1E180pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA1E181pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1G120pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1G140pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1G141pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1G160pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1G161pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1G180pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA1G181pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2A120pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA2A140pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA2A141pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA2A160pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA2A161pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2A180pp,2.9310597675184398,6.2,19.218318565191897,4.2,3.4624745672968196,3.2680205804032005,7.38285446071292,16.616666665
PLIPA2A181pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2E120pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2E140pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2E141pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2E160pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2E161pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2E180pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2E181pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2G120pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2G140pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2G141pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2G160pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2G161pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PLIPA2G180pp,2.91761444840193,6.2,9.949120562868881,4.2,2.12745299775525,3.2680205804032005,6.818638550622211,16.616666665
PLIPA2G181pp,2.9542744667795895,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032005,7.84826765607141,16.616666665
PMANM_f,6.500856091363371,6.2,8.475510818545601,4.2,2.9957679394463597,3.2680205804032005,10.9567426535869,16.616666665
PMANM_b,6.500856091363371,6.2,8.475510818545601,4.2,2.9957679394463597,3.2680205804032005,10.9567426535869,16.616666665
PMDPHT,0.123604117276245,6.2,0.21540005477266602,4.2,0.18885857168414202,3.2680205804032005,98.4936068275226,16.616666665
PMEACPE,0.004,0.004,0.004,0.004,0.00275638285597639,0.00275638285597639,31.2448083739949,16.616666665
PMPK,0.5,0.5,0.5,0.5,0.0389702708872282,0.0389702708872282,0.07,0.07
PNSPA,3.63292441692183,6.2,7.9788953494785595,4.2,4.83170739097685,3.2680205804032005,18.2380504696458,16.616666665
PNTK,0.27,0.27,0.27,0.27,0.22702741389434802,0.22702741389434802,1.14,1.14
PNTOt4pp,6.08691679638196,6.2,7.74309645685621,4.2,3.17894518951751,3.2680205804032005,9.682859045736231,16.616666665
PNTOtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
PNTOtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
POAACR,5.01595805211846,6.2,9.043019141052891,4.2,2.9922315640664703,3.2680205804032005,31.798187940941897,16.616666665
POR5_f,6.34765681617641,6.2,6.4015223004565405,4.2,3.98000551129908,3.2680205804032005,10.587272181651,16.616666665
POR5_b,12.958480111392902,6.2,9.233058983555688,4.2,6.197212288939429,3.2680205804032005,35.6209974207841,16.616666665
POX,6.61368631182783,6.2,6.127856835754191,4.2,2.40991986301001,3.2680205804032005,13.9392918152124,16.616666665
PPA,26.942276989941,6.2,68.9189154272571,4.2,28.4366570900938,3.2680205804032005,390.0,390.0
PPA2,2.7791698867066,6.2,3.32901422177842,4.2,1.5697959701580102,3.2680205804032005,389.0,389.0
PPAKr_f,2.8106659162461503,6.2,4.30144019884974,4.2,1.543175185885,3.2680205804032005,6.926793883660849,16.616666665
PPAKr_b,6.040367145943461,6.2,8.68568584351256,4.2,4.07854758728776,3.2680205804032005,13.9651808835436,16.616666665
PPALtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
PPALtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
PPALtpp_f,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
PPALtpp_b,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
PPAt4pp,6.18962609839451,6.2,7.49417008796575,4.2,3.02289918877666,3.2680205804032005,10.3774784186314,16.616666665
PPAtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
PPAtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
PPBNGS,0.24,0.24,0.24,0.24,0.15858270278651598,0.15858270278651598,5.925435831279731,16.616666665
PPC,46.0,46.0,46.0,46.0,61.3139604630342,3.2680205804032005,150.0,150.0
PPCDC,0.15,0.15,0.15,0.15,0.0739545554229652,0.0739545554229652,0.833,0.833
PPCK,34.7066924117102,6.2,60.7437517420101,4.2,35.587293063962,3.2680205804032005,26.0,26.0
PPCSCT,13.531593167371499,6.2,13.3447540146703,4.2,18.7604218080033,3.2680205804032005,433.260603067885,16.616666665
PPDOy,4.7929324733387,6.2,11.0650875369486,4.2,2.81060720729812,3.2680205804032005,11.1690261276662,16.616666665
PPGPPDP,14.6524921765436,6.2,8.6990148311021,4.2,3.5240732428705095,3.2680205804032005,51.7995523721349,16.616666665
PPK,6.76391647318773,6.2,6.23665409241565,4.2,2.66598938772816,3.2680205804032005,6.46678224461331,16.616666665
PPK2,6.76391647318773,6.2,6.23665409241565,4.2,2.66598938772816,3.2680205804032005,6.46678224461331,16.616666665
PPK2r_f,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
PPK2r_b,6.737944857108981,6.2,0.0330976153708453,0.0330976153708453,0.0330976153708453,0.0330976153708453,15.571068798170199,16.616666665
PPKr_f,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
PPKr_b,6.737944857108981,6.2,368.15615687285106,368.15615687285106,368.15615687285106,368.15615687285106,15.571068798170199,16.616666665
PPM_f,4.6922152258249,6.2,5.33350755901341,4.2,2.86429002093364,3.2680205804032005,13.0479654693771,16.616666665
PPM2_f,4.39739205471302,6.2,6.464724263111121,4.2,2.31458967332756,3.2680205804032005,9.62521737018731,16.616666665
