"","bnum","react_id","all_r_per_g_homo","name","organism","reversible","direction","one_to_one"
"989","b3821","PLIPA1E160pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"990","b3821","PLIPA2A161pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"991","b3821","PLIPA1A120pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"992","b3821","PLIPA2G180pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"993","b3821","PLIPA1G140pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"994","b3821","PLIPA1E181pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"995","b3821","PLIPA1A141pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"996","b3821","PLIPA1A180pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"997","b3821","PLIPA1A161pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"998","b3821","PLIPA2A141pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"999","b3821","PLIPA1G161pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1000","b3821","PLIPA2A120pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1001","b3821","PLIPA1E180pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1002","b3821","PLIPA1G120pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1003","b3821","PLIPA1E161pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1004","b3821","PLIPA2A180pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1005","b3821","PLIPA1A160pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1006","b3821","PLIPA1G160pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1007","b3821","PLIPA2E120pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1008","b3821","PLIPA1G141pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1009","b3821","PLIPA2G161pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1010","b3821","PLIPA2G160pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1011","b3821","PLIPA2G140pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1012","b3821","PLIPA1E141pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1013","b3821","PLIPA2E141pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1014","b3821","PLIPA2G141pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1015","b3821","PLIPA2G181pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1016","b3821","PLIPA2E160pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1017","b3821","PLIPA1A140pp",TRUE,"pldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1018","b3825","LPLIPAL2E180",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1019","b3825","LPLIPAL2E161",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1020","b3825","LPLIPAL2E160",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1021","b3825","LPLIPAL2ATE160",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1022","b3825","LPLIPAL2E141",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1023","b3825","LPLIPAL2ATE141",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1024","b3825","LPLIPAL2E120",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1025","b3825","LPLIPAL2E140",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1026","b3825","LPLIPAL2G181",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1027","b3825","LPLIPAL2ATE140",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1028","b3825","LPLIPAL2ATE161",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1029","b3825","LPLIPAL2ATG181",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1030","b3825","LPLIPAL2ATE120",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1031","b3825","LPLIPAL2E181",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1032","b3825","LPLIPAL2ATG120",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1033","b3825","LPLIPAL2ATE180",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1034","b3825","LPLIPAL2ATG141",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1035","b3825","LPLIPAL2G140",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1036","b3825","LPLIPAL2A181",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1037","b3825","LPLIPAL2A180",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1038","b3825","LPLIPAL2G161",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1039","b3825","LPLIPAL2ATG161",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1040","b3825","LPLIPAL2A120",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1041","b3825","LPLIPAL2A140",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1042","b3825","LPLIPAL2ATE181",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1043","b3825","LPLIPAL2G120",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1044","b3825","LPLIPAL2A141",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1045","b3825","LPLIPAL2G141",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1046","b3825","LPLIPAL2G160",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1047","b3825","LPLIPAL2ATG180",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1048","b3825","LPLIPAL2ATG140",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1049","b3825","LPLIPAL2A160",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1050","b3825","LPLIPAL2G180",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1051","b3825","LPLIPAL2ATG160",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1052","b3825","LPLIPAL2A161",TRUE,"pldB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1053","b3831","PYNP2r",TRUE,"udp","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"10531","b3831","PYNP2r_b",TRUE,"udp","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1054","b3833","OMBZLM",TRUE,"ubiE","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1055","b3833","AMMQLT8",TRUE,"ubiE","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1056","b3835","OPHHX",TRUE,"ubiB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1057","b3844","FE3Ri",FALSE,"fre","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1058","b3844","FADRx",FALSE,"fre","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1059","b3844","FLVRx",FALSE,"fre","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1060","b3846","CTECOAI8",FALSE,"fadB","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"1061","b3846","CTECOAI6",FALSE,"fadB","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"1062","b3846","CTECOAI7",FALSE,"fadB","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"10601","b3846","CTECOAI8_b",FALSE,"fadB","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"10611","b3846","CTECOAI6_b",FALSE,"fadB","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"10621","b3846","CTECOAI7_b",FALSE,"fadB","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"1063","b3850","PPPGO",TRUE,"hemG","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1064","b3850","PPPGO3",TRUE,"hemG","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1065","b3867","CPPPGO2",TRUE,"hemN","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1066","b3882","GHBDHx",TRUE,"yihU","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"10661","b3882","GHBDHx_b",TRUE,"yihU","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1067","b3902","RMPA",TRUE,"rhaD","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"10671","b3902","RMPA_b",TRUE,"rhaD","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1068","b3903","LYXI",TRUE,"rhaA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1069","b3903","RMI",TRUE,"rhaA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"10691","b3903","RMI_b",TRUE,"rhaA","Escherichia coli str. K-12 substr. MG1655",FALSE,"bwd",FALSE
"1070","b3904","RMK",TRUE,"rhaB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1071","b3907","RMNtpp",TRUE,"rhaT","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1072","b3907","LYXt2pp",TRUE,"rhaT","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1073","b3909","DDGLCNt2rpp",FALSE,"kdgT","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"10731","b3909","DDGLCNt2rpp_b",FALSE,"kdgT","Escherichia coli str. K-12 substr. MG1655",FALSE,"bwd",FALSE
"1074","b3915","HG2t3pp",FALSE,"fieF","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1075","b3915","FE2t3pp",FALSE,"fieF","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1076","b3916","PFK_2",FALSE,"pfkA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1077","b3916","PFK_3",FALSE,"pfkA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1078","b3918","CDAPPA161",TRUE,"cdh","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1079","b3918","CDAPPA181",TRUE,"cdh","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1080","b3918","CDAPPA160",TRUE,"cdh","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1081","b3918","CDAPPA180",TRUE,"cdh","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1082","b3918","CDAPPA141",TRUE,"cdh","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1083","b3918","CDAPPA120",TRUE,"cdh","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1084","b3918","CDAPPA140",TRUE,"cdh","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1085","b3919","TPI",TRUE,"tpiA","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"10851","b3919","TPI_b",TRUE,"tpiA","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1086","b3926","GLYK",TRUE,"glpK","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1087","b3927","GLYCtpp",TRUE,"glpF","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"1088","b3927","UREAtpp",TRUE,"glpF","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"1089","b3927","GLYALDtpp",TRUE,"glpF","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"10871","b3927","GLYCtpp_b",TRUE,"glpF","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"10881","b3927","UREAtpp_b",TRUE,"glpF","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"10891","b3927","GLYALDtpp_b",TRUE,"glpF","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"1090","b3930","DHNAOT4",TRUE,"menA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1091","b3939","SHSL1",TRUE,"metB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1092","b3941","MTHFR2",TRUE,"metF","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1093","b3945","LALDO2x",TRUE,"gldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1094","b3945","ALR4x",TRUE,"gldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1095","b3945","GLYCDx",TRUE,"gldA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1096","b3945","APPLDHr",TRUE,"gldA","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"10961","b3945","APPLDHr_b",TRUE,"gldA","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"1097","b3956","PPC",TRUE,"ppc","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1098","b3957","ACODA",TRUE,"argE","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1099","b3957","NACODA",TRUE,"argE","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1100","b3958","AGPR",TRUE,"argC","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"11001","b3958","AGPR_b",TRUE,"argC","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1101","b3959","ACGK",TRUE,"argB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1102","b3960","ARGSL",TRUE,"argH","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"11021","b3960","ARGSL_b",TRUE,"argH","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1103","b3967","GLUR",TRUE,"murI","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"11031","b3967","GLUR_b",TRUE,"murI","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1104","b3972","UAPGR",TRUE,"murB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1105","b3974","PNTK",TRUE,"coaA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1106","b3991","TYRL",TRUE,"thiG","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1107","b3993","TMPPP",TRUE,"thiE","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1108","b3994","AMPMS2",TRUE,"thiC","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1109","b3997","UPPDC1",TRUE,"hemE","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1110","b4005","PRAGSr",TRUE,"purD","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"11101","b4005","PRAGSr_b",TRUE,"purD","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1111","b4006","AICART",TRUE,"purH","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"1112","b4006","IMPC",TRUE,"purH","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"11111","b4006","AICART_b",TRUE,"purH","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"11121","b4006","IMPC_b",TRUE,"purH","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"1113","b4013","HSST",TRUE,"metA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1114","b4015","ICL",TRUE,"aceA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1115","b4025","PGI",TRUE,"pgi","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"11151","b4025","PGI_b",TRUE,"pgi","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1116","b4031","XYLt2pp",TRUE,"xylE","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1117","b4036","14GLUCANtexi",TRUE,"lamB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1118","b4036","MALTPTtexi",TRUE,"lamB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1119","b4036","MALTTRtexi",TRUE,"lamB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1120","b4036","MALTTTRtexi",TRUE,"lamB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1121","b4036","MALTHXtexi",TRUE,"lamB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1122","b4036","MALTtexi",TRUE,"lamB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1123","b4036","GLCtex_copy2",TRUE,"lamB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1124","b4039","CHRPL",TRUE,"ubiC","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1125","b4040","HBZOPT",TRUE,"ubiA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1126","b4042","DAGK161",TRUE,"dgkA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1127","b4042","DAGK141",TRUE,"dgkA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1128","b4042","DAGK120",TRUE,"dgkA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1129","b4042","DAGK140",TRUE,"dgkA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1130","b4042","DAGK180",TRUE,"dgkA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1131","b4042","DAGK181",TRUE,"dgkA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1132","b4042","DAGK160",TRUE,"dgkA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1133","b4055","PSP_Lpp",FALSE,"aphA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1134","b4055","R5PPpp",FALSE,"aphA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1135","b4055","G2PPpp",FALSE,"aphA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1136","b4055","PTHRpp",FALSE,"aphA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1137","b4055","TYRPpp",FALSE,"aphA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1138","b4067","GLYCLTt4pp",TRUE,"actP","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1139","b4067","ACt4pp",TRUE,"actP","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1140","b4069","ACCOAL",TRUE,"acs","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1141","b4069","ACS",TRUE,"acs","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1142","b4077","GLUt2rpp",TRUE,"gltP","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"1143","b4077","ASPt2pp_copy1",TRUE,"gltP","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"11421","b4077","GLUt2rpp_b",TRUE,"gltP","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"1144","b4084","ALLK",TRUE,"alsK","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1145","b4085","ALLULPE",TRUE,"alsE","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"11451","b4085","ALLULPE_b",TRUE,"alsE","Escherichia coli str. K-12 substr. MG1655",FALSE,"bwd",TRUE
"1146","b4090","ALLPI",FALSE,"rpiB","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"11461","b4090","ALLPI_b",FALSE,"rpiB","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"1147","b4094","R15BPK",TRUE,"phnN","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1148","b4111","PROt2rpp",FALSE,"proP","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"1149","b4111","CRNDt2rpp",FALSE,"proP","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"1150","b4111","CTBTt2rpp",FALSE,"proP","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"1151","b4111","CRNt2rpp",FALSE,"proP","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"11481","b4111","PROt2rpp_b",FALSE,"proP","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"11491","b4111","CRNDt2rpp_b",FALSE,"proP","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"11501","b4111","CTBTt2rpp_b",FALSE,"proP","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"11511","b4111","CRNt2rpp_b",FALSE,"proP","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"1152","b4115","ARGAGMt7pp",TRUE,"adiC","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"11521","b4115","ARGAGMt7pp_b",TRUE,"adiC","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1153","b4117","ARGDC",TRUE,"adiA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1154","b4119","GALS3",TRUE,"melA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1155","b4120","MELIBt2pp",TRUE,"melB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1156","b4122","DTARTD",FALSE,"fumB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1157","b4123","TARTt2_3pp",FALSE,"dcuB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1158","b4123","SUCTARTtpp",FALSE,"dcuB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1159","b4129","AP4AS",FALSE,"lysU","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1160","b4132","CADVtpp",TRUE,"cadB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1161","b4139","ASPT",TRUE,"aspA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1162","b4160","PSD141",TRUE,"psd","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1163","b4160","PSD180",TRUE,"psd","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1164","b4160","PSD140",TRUE,"psd","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1165","b4160","PSD161",TRUE,"psd","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1166","b4160","PSD181",TRUE,"psd","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1167","b4160","PSD160",TRUE,"psd","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1168","b4160","PSD120",TRUE,"psd","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1169","b4161","NTP5",FALSE,"rsgA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1170","b4161","NTP3",FALSE,"rsgA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1171","b4177","ADSS",TRUE,"purA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1172","b4192","ASCBPL",TRUE,"ulaG","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1173","b4197","X5PL3E",TRUE,"ulaE","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1174","b4208","DALAt2pp",FALSE,"cycA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1175","b4208","DSERt2pp",FALSE,"cycA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1176","b4208","ALAt2pp_copy1",FALSE,"cycA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1177","b4208","BALAt2pp",FALSE,"cycA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1178","b4209","FESR",TRUE,"ytfE","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1179","b4213","23PDE4pp",TRUE,"cpdB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1180","b4213","23PDE7pp",TRUE,"cpdB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1181","b4213","23PDE2pp",TRUE,"cpdB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1182","b4213","3NTD4pp",TRUE,"cpdB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1183","b4213","3NTD7pp",TRUE,"cpdB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
